attack, process_id, process_name, label
atlasv2/h1-s2, 544, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 1872, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 4088, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 2524, c:\program files\mozilla firefox\firefox.exe, contaminated
atlasv2/h1-s2, 3512, c:\windows\system32\searchindexer.exe, benign
atlasv2/h1-s2, 3012, c:\windows\system32\searchprotocolhost.exe, benign
atlasv2/h1-s2, 1175, c:\windows\system32\dllhost.exe, contaminated
atlasv2/h1-s2, 648, c:\windows\system32\svchost.exe, attack
atlasv2/h1-s2, 3756, c:\python27\python.exe, benign
atlasv2/h1-s2, 1764, c:\windows\system32\cmd.exe, benign
atlasv2/h1-s2, 1496, c:\windows\system32\conhost.exe, benign
atlasv2/h1-s2, 620, c:\program files\wireshark\dumpcap.exe, benign
atlasv2/h1-s2, 660, c:\program files\wireshark\tshark.exe, benign
atlasv2/h1-s2, 1920, c:\windows\system32\conhost.exe, benign
atlasv2/h1-s2, 1020, c:\windows\system32\cmd.exe, benign
atlasv2/h1-s2, 2392, c:\windows\system32\conhost.exe, benign
atlasv2/h1-s2, 4076, c:\windows\explorer.exe, benign
atlasv2/h1-s2, 968, c:\windows\system32\consent.exe, contaminated
atlasv2/h1-s2, 1260, c:\windows\system32\dllhost.exe, contaminated
atlasv2/h1-s2, 2444, c:\windows\system32\dllhost.exe, contaminated
atlasv2/h1-s2, 1400, c:\windows\system32\svchost.exe, benign
atlasv2/h1-s2, 920, c:\windows\system32\svchost.exe, benign
atlasv2/h1-s2, 3984, c:\windows\system32\svchost.exe, contaminated
atlasv2/h1-s2, 3196, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3704, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 1708, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3080, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 320, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 1248, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 1390, c:\windows\system32\dllhost.exe, contaminated
atlasv2/h1-s2, 1485, c:\windows\system32\dllhost.exe, contaminated
atlasv2/h1-s2, 1880, c:\windows\system32\searchfilterhost.exe, benign
atlasv2/h1-s2, 3692, c:\windows\system32\searchprotocolhost.exe, benign
atlasv2/h1-s2, 1489, c:\windows\system32\dllhost.exe, contaminated
atlasv2/h1-s2, 1504, c:\windows\system32\taskhost.exe, contaminated
atlasv2/h1-s2, 1531, c:\windows\system32\audiodg.exe, attack
atlasv2/h1-s2, 1533, c:\windows\system32\dllhost.exe, contaminated
atlasv2/h1-s2, 3108, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 1064, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 2580, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 4064, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3836, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 1574, c:\windows\system32\lsm.exe, benign
atlasv2/h1-s2, 1448, c:\windows\system32\taskhost.exe, benign
atlasv2/h1-s2, 1344, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 2736, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3972, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3788, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 1284, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3880, c:\windows\system32\wbem\wmiprvse.exe, benign
atlasv2/h1-s2, 1976, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3380, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3340, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3284, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3128, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 1196, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 2200, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 2160, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 2472, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3016, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 2528, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 2992, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3784, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 1968, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 1216, c:\windows\system32\svchost.exe, benign
atlasv2/h1-s2, 212, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3108, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 2108, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 4032, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 1480, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 1024, c:\windows\system32\notepad.exe, benign
atlasv2/h1-s2, 224, c:\windows\system32\taskhost.exe, benign
atlasv2/h1-s2, 748, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 2968, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 1704, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 2636, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 4072, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3072, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 2528, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3272, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3628, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3964, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 632, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 1480, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 1976, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 2072, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3920, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 2936, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3708, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 1364, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3972, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3128, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 2520, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 2520, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 1980, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 1520, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3300, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3844, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3388, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 2920, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 544, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3964, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 2820, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 2496, c:\windows\system32\searchfilterhost.exe, benign
atlasv2/h1-s2, 2692, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 2904, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 1248, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 1484, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 4036, c:\windows\system32\searchprotocolhost.exe, benign
atlasv2/h1-s2, 1384, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 2132, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 1360, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 2528, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 2992, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 2672, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3504, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3264, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 972, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3720, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3072, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 1980, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 1520, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3300, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3844, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3336, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3552, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 544, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3964, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 2820, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 4028, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 956, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3788, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 2624, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 2728, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 1704, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3248, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 2232, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3932, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 4020, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3636, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 2672, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3740, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 2308, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3940, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3916, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 2464, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3784, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 2472, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 2784, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3360, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 2300, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 2312, c:\program files\mozilla firefox\firefox.exe, benign
atlasv2/h1-s2, 2380, c:\windows\system32\dllhost.exe, benign
atlasv2/h1-s2, 2524, c:\windows\system32\searchprotocolhost.exe, benign
atlasv2/h1-s2, 2934, c:\windows\system32\dllhost.exe, benign
atlasv2/h1-s2, 1528, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 912, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 2016, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 524, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3624, c:\windows\system32\searchprotocolhost.exe, benign
atlasv2/h1-s2, 1704, c:\windows\system32\searchfilterhost.exe, benign
atlasv2/h1-s2, 3212, c:\windows\system32\vssvc.exe, benign
atlasv2/h1-s2, 2832, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 2936, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 2692, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 4000, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3860, c:\windows\system32\sc.exe, benign
atlasv2/h1-s2, 3788, c:\windows\system32\conhost.exe, benign
atlasv2/h1-s2, 680, c:\windows\system32\sdclt.exe, benign
atlasv2/h1-s2, 3124, c:\windows\system32\taskhost.exe, benign
atlasv2/h1-s2, 3636, c:\windows\system32\wsqmcons.exe, benign
atlasv2/h1-s2, 2624, c:\windows\system32\schtasks.exe, benign
atlasv2/h1-s2, 3460, c:\windows\system32\conhost.exe, benign
atlasv2/h1-s2, 3316, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 4024, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 1836, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3336, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3888, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3980, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 1444, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 380, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 2224, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3944, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 1292, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 1704, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 4024, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 2424, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3360, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 2264, c:\windows\system32\searchfilterhost.exe, benign
atlasv2/h1-s2, 3064, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 1056, c:\windows\system32\audiodg.exe, contaminated
atlasv2/h1-s2, 2776, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3016, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 2528, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 2992, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3784, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 1968, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3448, c:\windows\system32\wbem\wmiapsrv.exe, benign
atlasv2/h1-s2, 1488, c:\windows\system32\svchost.exe, benign
atlasv2/h1-s2, 2580, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 2656, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 2616, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3420, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3524, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 2736, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3520, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3996, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 4068, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 1000, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3724, c:\windows\system32\msiexec.exe, benign
atlasv2/h1-s2, 3304, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3976, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 544, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 968, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 2352, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 4040, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 2624, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 2728, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3932, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 1576, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3248, c:\windows\system32\wermgr.exe, benign
atlasv2/h1-s2, 1028, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3904, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3876, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 2644, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 524, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 332, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3412, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 1196, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3984, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 2836, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 544, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3672, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3172, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 1140, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 1716, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 2200, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 2636, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 1304, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3904, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 4492, c:\windows\system32\dllhost.exe, benign
atlasv2/h1-s2, 3340, c:\windows\system32\searchprotocolhost.exe, benign
atlasv2/h1-s2, 3272, c:\windows\system32\searchfilterhost.exe, benign
atlasv2/h1-s2, 908, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3296, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 2920, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 2576, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3856, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 1528, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3524, c:\windows\system32\audiodg.exe, contaminated
atlasv2/h1-s2, 3520, c:\windows\system32\dllhost.exe, contaminated
atlasv2/h1-s2, 2920, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 1796, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3952, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3536, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3032, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 2584, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 2420, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 428, c:\windows\system32\wininit.exe, benign
atlasv2/h1-s2, 600, c:\program files\vmware\vmware tools\vmware vgauth\vgauthservice.exe, benign
atlasv2/h1-s2, 2032, c:\windows\system32\wbem\unsecapp.exe, benign
atlasv2/h1-s2, 2880, c:\windows\system32\msdtc.exe, benign
atlasv2/h1-s2, 2432, c:\windows\system32\dllhost.exe, benign
atlasv2/h1-s2, 712, c:\program files\vmware\vmware tools\vmacthlp.exe, benign
atlasv2/h1-s2, 3644, c:\windows\system32\searchfilterhost.exe, benign
atlasv2/h1-s2, 3872, c:\program files\confer\repwsc.exe, benign
atlasv2/h1-s2, 304, c:\windows\system32\smss.exe, benign
atlasv2/h1-s2, 2356, c:\windows\system32\svchost.exe, benign
atlasv2/h1-s2, 1892, c:\program files\vmware\vmware tools\vmtoolsd.exe, benign
atlasv2/h1-s2, 1932, c:\program files\vmware\vmware tools\tpautoconnect.exe, benign
atlasv2/h1-s2, 2488, c:\windows\system32\wbem\wmiprvse.exe, benign
atlasv2/h1-s2, 3916, c:\program files\mozilla firefox\firefox.exe, benign
atlasv2/h1-s2, 1608, c:\windows\system32\dwm.exe, benign
atlasv2/h1-s2, 2280, c:\windows\system32\svchost.exe, benign
atlasv2/h1-s2, 680, c:\program files\mozilla firefox\firefox.exe, benign
atlasv2/h1-s2, 740, c:\program files\vmware\vmware tools\vmtoolsd.exe, benign
atlasv2/h1-s2, 2256, c:\windows\system32\conhost.exe, benign
atlasv2/h1-s2, 2696, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 1440, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 916, c:\windows\system32\dllhost.exe, benign
atlasv2/h1-s2, 188, c:\windows\system32\mmc.exe, benign
atlasv2/h1-s2, 1444, c:\windows\system32\consent.exe, benign
atlasv2/h1-s2, 3120, c:\windows\system32\dllhost.exe, benign
atlasv2/h1-s2, 6673, c:\windows\system32\dllhost.exe, benign
atlasv2/h1-s2, 3244, c:\windows\system32\mmc.exe, benign
atlasv2/h1-s2, 3176, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 616, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3152, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 2308, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 3648, c:\program files\confer\repux.exe, benign
atlasv2/h1-s2, 2368, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 336, c:\program files\confer\repwmiutils.exe, benign
atlasv2/h1-s2, 2024, c:\windows\system32\wbem\wmiadap.exe, benign
atlasv2/h1-s2, 1376, c:\program files\wireshark\dumpcap.exe, benign
atlasv2/h1-s2, 2644, c:\windows\system32\conhost.exe, benign
